검색키워드,실제약품명,JSON경로,이미지파일명
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_1_1_1_60_000_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_1_0_1_90_280_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_1_0_2_70_260_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_1_0_1_75_060_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_0_1_0_75_320_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_1_1_0_60_320_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_0_0_1_60_060_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_2_1_0_70_020_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_2_0_2_60_160_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_1_1_2_90_120_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_0_0_0_70_280_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_2_1_1_70_300_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_2_1_2_75_100_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_0_0_2_90_140_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_2_1_0_60_320_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_0_1_1_90_020_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_2_0_2_70_260_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_2_0_1_75_060_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_0_0_0_60_180_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_2_0_1_90_280_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_2_1_1_60_000_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_0_1_0_90_300_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_1_0_1_90_040_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_2_0_0_75_340_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_1_0_0_75_180_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_2_0_0_75_200_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_0_1_2_70_180_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_2_1_1_60_140_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_1_0_1_90_100_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_0_1_0_90_240_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_2_0_1_75_120_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_2_0_2_70_320_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_2_1_0_60_260_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_0_1_1_90_160_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_1_0_0_90_220_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_0_1_2_60_280_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_0_0_2_90_000_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_2_1_2_75_040_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_1_1_2_75_280_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_2_1_1_70_240_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_1_1_1_70_080_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_2_0_2_60_020_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_1_1_2_90_060_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_2_1_0_70_160_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_2_0_0_60_340_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_1_1_0_90_300_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_0_0_1_90_040_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_1_0_0_60_180_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_0_0_0_75_180_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_2_1_1_75_000_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_2_1_2_70_200_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_2_0_1_60_060_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_1_1_1_90_020_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_2_1_0_75_320_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_2_0_0_70_040_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_1_0_0_70_280_200.json,
라믹탈,라믹탈정 25mg,/Users/ganghyeon-u/Downloads/166.약품식별 인공지능 개발을 위한 경구약제 이미지 데이터/01.데이터/1.Training/라벨링데이터/단일경구약제 5000종/TL_37_단일/K-012432_json/K-012432_0_2_1_2_60_100_200.json,
